base_gear_joint	9665.0	0	5055.0
arm_gear_joint	10085.0	0	6505.5
upperarm_gear_joint	1065.01	0	1000.0
fore_gear_joint	4012.5	0	3085.0
wrist1_gear_joint	370.0	0	406.5
wrist2_gear_joint	185.0	0	64.5
l_finger_actuator	0	0	0
r_finger_actuator	0	0	0
